"icao24","firstseen_datetime","origin","lastseen_datetime","destination","callsign","duration_hours","departure_distance_km","arrival_distance_km","flight_date"
"8960f8","2026-01-26 13:56:11.000 Asia/Muscat","LFPG","2026-01-26 19:55:23.000 Asia/Muscat","OMDB","UAE25K  ","6.0","2.100000","5.400000","2026-01-26 04:00:00.000 Asia/Muscat"
"4a1a61","2026-01-26 13:56:30.000 Asia/Muscat","OMDW","2026-01-26 19:12:26.000 Asia/Muscat","LHBP","RCR5624 ","5.3","2.000000","1.700000","2026-01-26 04:00:00.000 Asia/Muscat"
"896468","2026-01-26 13:57:33.000 Asia/Muscat","OMDB","2026-01-26 14:53:59.000 Asia/Muscat","","FDB925  ","0.9","1.700000","","2026-01-26 04:00:00.000 Asia/Muscat"
"781cde","2026-01-26 13:57:47.000 Asia/Muscat","VECC","2026-01-26 19:08:59.000 Asia/Muscat","OMDW","HYT9049 ","5.2","0.600000","3.600000","2026-01-26 04:00:00.000 Asia/Muscat"
"8966e6","2026-01-26 13:58:12.000 Asia/Muscat","","2026-01-26 14:25:04.000 Asia/Muscat","OMFJ","A6FAB   ","0.4","","22.200000","2026-01-26 04:00:00.000 Asia/Muscat"
"ac3c0e","2026-01-26 13:58:41.000 Asia/Muscat","OMDW","2026-01-26 20:43:21.000 Asia/Muscat","LIMC","FDX7    ","6.7","0.900000","1.600000","2026-01-26 04:00:00.000 Asia/Muscat"
"8966af","2026-01-26 13:59:08.000 Asia/Muscat","OMSJ","2026-01-26 14:16:25.000 Asia/Muscat","","ABY546  ","0.3","1.800000","","2026-01-26 04:00:00.000 Asia/Muscat"
"058071","2026-01-26 13:59:42.000 Asia/Muscat","OMRK","2026-01-26 15:19:55.000 Asia/Muscat","","MZB6100 ","1.3","7.800000","","2026-01-26 04:00:00.000 Asia/Muscat"
"896116","2026-01-26 14:00:02.000 Asia/Muscat","OMDB","2026-01-26 16:54:27.000 Asia/Muscat","VOYK","UAE566  ","2.9","2.900000","11.000000","2026-01-26 04:00:00.000 Asia/Muscat"
"4080bb","2026-01-26 14:01:43.000 Asia/Muscat","OMDB","2026-01-26 22:12:39.000 Asia/Muscat","EGLL","BAW108  ","8.2","2.400000","2.500000","2026-01-26 04:00:00.000 Asia/Muscat"
"8963c9","2026-01-26 14:01:55.000 Asia/Muscat","OMSJ","2026-01-26 17:58:43.000 Asia/Muscat","VGZR","ABY514  ","3.9","1.600000","0.300000","2026-01-26 04:00:00.000 Asia/Muscat"
"896108","2026-01-26 14:03:21.000 Asia/Muscat","RPLL","2026-01-26 23:08:20.000 Asia/Muscat","OMDB","UAE333  ","9.1","0.400000","5.800000","2026-01-26 04:00:00.000 Asia/Muscat"
"800c44","2026-01-26 14:03:36.000 Asia/Muscat","OMDB","2026-01-26 16:56:59.000 Asia/Muscat","VIDP","AIC918  ","2.9","1.500000","3.000000","2026-01-26 04:00:00.000 Asia/Muscat"
"896333","2026-01-26 14:05:00.000 Asia/Muscat","OMDB","2026-01-26 15:07:54.000 Asia/Muscat","","FDB2PM  ","1.0","2.500000","","2026-01-26 04:00:00.000 Asia/Muscat"
"8966e9","2026-01-26 14:05:43.000 Asia/Muscat","OMDW","2026-01-26 15:06:37.000 Asia/Muscat","","CGS121  ","1.0","1.800000","","2026-01-26 04:00:00.000 Asia/Muscat"
"507c54","2026-01-26 14:06:18.000 Asia/Muscat","OMDB","2026-01-27 11:50:08.000 Asia/Muscat","","UZB3525 ","21.7","1.700000","","2026-01-27 04:00:00.000 Asia/Muscat"
"04c03b","2026-01-26 14:07:04.000 Asia/Muscat","FAOR","2026-01-27 00:17:53.000 Asia/Muscat","OMDB","KQA310  ","10.2","3.400000","4.600000","2026-01-26 04:00:00.000 Asia/Muscat"
"4b8467","2026-01-26 14:07:56.000 Asia/Muscat","OMDW","2026-01-26 15:02:25.000 Asia/Muscat","","UAE9761 ","0.9","0.700000","","2026-01-26 04:00:00.000 Asia/Muscat"
"89630b","2026-01-26 14:08:04.000 Asia/Muscat","","2026-01-26 14:40:58.000 Asia/Muscat","OMDB","UAE972  ","0.5","","5.000000","2026-01-26 04:00:00.000 Asia/Muscat"
"89646c","2026-01-26 14:08:18.000 Asia/Muscat","OMDB","2026-01-26 14:27:29.000 Asia/Muscat","","FDB651  ","0.3","2.500000","","2026-01-26 04:00:00.000 Asia/Muscat"
"744827","2026-01-26 14:09:02.000 Asia/Muscat","OMDB","2026-01-26 20:21:29.000 Asia/Muscat","LCLK","RJA611  ","6.2","0.800000","29.100000","2026-01-26 04:00:00.000 Asia/Muscat"
"4cae1c","2026-01-26 14:09:04.000 Asia/Muscat","LIRF","2026-01-26 20:03:52.000 Asia/Muscat","OMDB","ITY856  ","5.9","0.300000","4.600000","2026-01-26 04:00:00.000 Asia/Muscat"
"89642e","2026-01-26 14:09:37.000 Asia/Muscat","OMSJ","2026-01-26 16:57:28.000 Asia/Muscat","","ABY244  ","2.8","1.600000","","2026-01-26 04:00:00.000 Asia/Muscat"
"706078","2026-01-26 14:10:09.000 Asia/Muscat","OMDB","2026-01-26 15:10:24.000 Asia/Muscat","","KAC672  ","1.0","1.300000","","2026-01-26 04:00:00.000 Asia/Muscat"
"7105a4","2026-01-26 14:10:31.000 Asia/Muscat","","2026-01-26 15:10:29.000 Asia/Muscat","OMDB","KNE205  ","1.0","","4.700000","2026-01-26 04:00:00.000 Asia/Muscat"
"a976a5","2026-01-26 14:11:15.000 Asia/Muscat","OMDW","2026-01-27 15:05:27.000 Asia/Muscat","PANC","GTI3596 ","24.9","0.500000","1.300000","2026-01-27 04:00:00.000 Asia/Muscat"
"8963b4","2026-01-26 14:11:30.000 Asia/Muscat","OMDB","2026-01-26 14:37:25.000 Asia/Muscat","","FDB707  ","0.4","2.400000","","2026-01-26 04:00:00.000 Asia/Muscat"
"06a1b9","2026-01-26 14:12:02.000 Asia/Muscat","OMSJ","2026-01-26 14:59:58.000 Asia/Muscat","OTHH","QTR1063 ","0.8","1.500000","5.200000","2026-01-26 04:00:00.000 Asia/Muscat"
"89651a","2026-01-26 14:12:31.000 Asia/Muscat","","2026-01-26 14:35:16.000 Asia/Muscat","OMDW","EFC52E  ","0.4","","7.000000","2026-01-26 04:00:00.000 Asia/Muscat"
"896216","2026-01-26 14:13:35.000 Asia/Muscat","OMDB","2026-01-26 21:07:59.000 Asia/Muscat","LEBL","UAE187  ","6.9","2.500000","2.300000","2026-01-26 04:00:00.000 Asia/Muscat"
"4d2102","2026-01-26 14:14:35.000 Asia/Muscat","OMDW","2026-01-26 15:12:53.000 Asia/Muscat","","VJT492  ","1.0","0.100000","","2026-01-26 04:00:00.000 Asia/Muscat"
"896635","2026-01-26 14:15:06.000 Asia/Muscat","","2026-01-26 16:01:59.000 Asia/Muscat","OMRK","A6THE   ","1.8","","15.400000","2026-01-26 04:00:00.000 Asia/Muscat"
"896569","2026-01-26 14:15:26.000 Asia/Muscat","OMDB","2026-01-26 15:08:56.000 Asia/Muscat","","FDB863  ","0.9","1.800000","","2026-01-26 04:00:00.000 Asia/Muscat"
"8963dc","2026-01-26 14:16:51.000 Asia/Muscat","VHHH","2026-01-26 22:44:07.000 Asia/Muscat","OMDB","UAE383  ","8.5","1.300000","6.200000","2026-01-26 04:00:00.000 Asia/Muscat"
"89668a","2026-01-26 14:17:10.000 Asia/Muscat","OMDB","2026-01-26 15:06:37.000 Asia/Muscat","OBBI","FDB15L  ","0.8","2.200000","23.000000","2026-01-26 04:00:00.000 Asia/Muscat"
"8964ec","2026-01-26 14:17:36.000 Asia/Muscat","OMDW","2026-01-26 14:38:56.000 Asia/Muscat","","EFC65M  ","0.4","3.000000","","2026-01-26 04:00:00.000 Asia/Muscat"
"8960fb","2026-01-26 14:17:56.000 Asia/Muscat","YSSY","2026-01-27 04:12:16.000 Asia/Muscat","OMDB","UAE417  ","13.9","1.100000","4.200000","2026-01-27 04:00:00.000 Asia/Muscat"
"8963b6","2026-01-26 14:18:21.000 Asia/Muscat","OMDB","2026-01-26 15:19:17.000 Asia/Muscat","","FDB9DV  ","1.0","2.500000","","2026-01-26 04:00:00.000 Asia/Muscat"
"a7fbb3","2026-01-26 14:18:42.000 Asia/Muscat","OMDW","2026-01-26 20:30:28.000 Asia/Muscat","ZGSZ","UPS24   ","6.2","1.800000","16.600000","2026-01-26 04:00:00.000 Asia/Muscat"
"800c4a","2026-01-26 14:19:13.000 Asia/Muscat","OMDB","2026-01-26 17:41:32.000 Asia/Muscat","VOCI","AIC2248 ","3.4","1.100000","2.300000","2026-01-26 04:00:00.000 Asia/Muscat"
"8965c4","2026-01-26 14:19:30.000 Asia/Muscat","","2026-01-26 15:15:59.000 Asia/Muscat","OMDB","FDB914  ","0.9","","4.100000","2026-01-26 04:00:00.000 Asia/Muscat"
"43ec44","2026-01-26 14:20:26.000 Asia/Muscat","EGSS","2026-01-26 21:21:22.000 Asia/Muscat","OMDW","2TSSA   ","7.0","1.800000","4.400000","2026-01-26 04:00:00.000 Asia/Muscat"
"49d617","2026-01-26 14:20:55.000 Asia/Muscat","LGAV","2026-01-26 18:43:09.000 Asia/Muscat","OMDW","OKPRJ   ","4.4","6.600000","5.900000","2026-01-26 04:00:00.000 Asia/Muscat"
"711537","2026-01-26 14:21:04.000 Asia/Muscat","OMDB","2026-01-26 15:24:28.000 Asia/Muscat","","SVA565  ","1.1","1.300000","","2026-01-26 04:00:00.000 Asia/Muscat"
"4d24c0","2026-01-26 14:22:00.000 Asia/Muscat","OMDW","2026-01-26 17:40:28.000 Asia/Muscat","LLBG","CHZ256  ","3.3","1.500000","2.500000","2026-01-26 04:00:00.000 Asia/Muscat"
"72866c","2026-01-26 14:22:33.000 Asia/Muscat","OMDB","2026-01-26 15:19:28.000 Asia/Muscat","","IAW124  ","0.9","2.800000","","2026-01-26 04:00:00.000 Asia/Muscat"
"8964e0","2026-01-26 14:22:38.000 Asia/Muscat","OMDW","2026-01-26 15:23:42.000 Asia/Muscat","OMDW","EFC28J  ","1.0","3.000000","5.300000","2026-01-26 04:00:00.000 Asia/Muscat"
"600852","2026-01-26 14:23:18.000 Asia/Muscat","OMDB","2026-01-26 14:41:08.000 Asia/Muscat","","AHY012  ","0.3","0.900000","","2026-01-26 04:00:00.000 Asia/Muscat"
"8965f6","2026-01-26 14:23:37.000 Asia/Muscat","","2026-01-26 18:29:05.000 Asia/Muscat","OMSJ","ABY509  ","4.1","","2.500000","2026-01-26 04:00:00.000 Asia/Muscat"
"89634a","2026-01-26 14:24:17.000 Asia/Muscat","","2026-01-26 15:17:39.000 Asia/Muscat","OMSJ","ABY338  ","0.9","","2.400000","2026-01-26 04:00:00.000 Asia/Muscat"
"8964e9","2026-01-26 14:24:17.000 Asia/Muscat","OMDW","2026-01-26 14:49:23.000 Asia/Muscat","OMDW","EFC66L  ","0.4","3.000000","7.300000","2026-01-26 04:00:00.000 Asia/Muscat"
"4b8481","2026-01-26 14:24:38.000 Asia/Muscat","OMDW","2026-01-26 19:16:06.000 Asia/Muscat","LTBA","TCADA   ","4.9","0.500000","1.900000","2026-01-26 04:00:00.000 Asia/Muscat"
"89660d","2026-01-26 14:25:21.000 Asia/Muscat","OMDB","2026-01-26 18:22:58.000 Asia/Muscat","VGZR","FDB523  ","4.0","1.900000","0.200000","2026-01-26 04:00:00.000 Asia/Muscat"
"71007c","2026-01-26 14:26:39.000 Asia/Muscat","OMDB","2026-01-26 15:23:27.000 Asia/Muscat","","SVA569  ","0.9","1.400000","","2026-01-26 04:00:00.000 Asia/Muscat"
"89660b","2026-01-26 14:27:54.000 Asia/Muscat","OPMT","2026-01-26 17:05:59.000 Asia/Muscat","OMDB","FDB5LK  ","2.6","1.500000","4.000000","2026-01-26 04:00:00.000 Asia/Muscat"
"738287","2026-01-26 14:28:00.000 Asia/Muscat","OMDB","2026-01-26 17:47:26.000 Asia/Muscat","LLBG","ISR662  ","3.3","2.500000","3.500000","2026-01-26 04:00:00.000 Asia/Muscat"
"89666a","2026-01-26 14:29:02.000 Asia/Muscat","OMSJ","2026-01-26 15:24:41.000 Asia/Muscat","","ABY221  ","0.9","1.700000","","2026-01-26 04:00:00.000 Asia/Muscat"
"8966b0","2026-01-26 14:31:04.000 Asia/Muscat","","2026-01-26 15:20:59.000 Asia/Muscat","OMSJ","ABY369  ","0.8","","2.400000","2026-01-26 04:00:00.000 Asia/Muscat"
"70c0e1","2026-01-26 14:31:39.000 Asia/Muscat","VIDP","2026-01-26 19:53:55.000 Asia/Muscat","OMDB","OMA246  ","5.4","3.400000","5.500000","2026-01-26 04:00:00.000 Asia/Muscat"
"8964a4","2026-01-26 14:31:50.000 Asia/Muscat","OMDB","2026-01-26 21:11:59.000 Asia/Muscat","EBBR","UAE181  ","6.7","2.900000","1.900000","2026-01-26 04:00:00.000 Asia/Muscat"
"896514","2026-01-26 14:34:20.000 Asia/Muscat","OMDB","2026-01-26 15:29:25.000 Asia/Muscat","","FDB841  ","0.9","2.500000","","2026-01-26 04:00:00.000 Asia/Muscat"
"780022","2026-01-26 14:35:16.000 Asia/Muscat","","2026-01-28 00:07:58.000 Asia/Muscat","OMDB","CCA942  ","33.5","","4.700000","2026-01-27 04:00:00.000 Asia/Muscat"
"8965d2","2026-01-26 14:35:29.000 Asia/Muscat","OMDB","2026-01-26 15:33:29.000 Asia/Muscat","","FDB5TC  ","1.0","2.500000","","2026-01-26 04:00:00.000 Asia/Muscat"
"800b57","2026-01-26 14:35:30.000 Asia/Muscat","","2026-01-26 18:13:00.000 Asia/Muscat","OMDW","VTAUV   ","3.6","","6.100000","2026-01-26 04:00:00.000 Asia/Muscat"
"4d200c","2026-01-26 14:35:34.000 Asia/Muscat","","2026-01-26 19:22:43.000 Asia/Muscat","OMAA","WZZ7ZX  ","4.8","","14.300000","2026-01-26 04:00:00.000 Asia/Muscat"
"8965d0","2026-01-26 14:38:12.000 Asia/Muscat","OMDB","2026-01-26 15:37:23.000 Asia/Muscat","","FDB901  ","1.0","2.400000","","2026-01-26 04:00:00.000 Asia/Muscat"
"896497","2026-01-26 14:38:13.000 Asia/Muscat","","2026-01-26 17:11:59.000 Asia/Muscat","OMSJ","ABY598  ","2.6","","2.500000","2026-01-26 04:00:00.000 Asia/Muscat"
"89631a","2026-01-26 14:38:31.000 Asia/Muscat","WMKK","2026-01-26 21:30:53.000 Asia/Muscat","OMDB","UAE39Y  ","6.9","7.200000","5.700000","2026-01-26 04:00:00.000 Asia/Muscat"
"710122","2026-01-26 14:39:10.000 Asia/Muscat","","2026-01-26 15:36:26.000 Asia/Muscat","OMDB","SVA588  ","1.0","","4.800000","2026-01-26 04:00:00.000 Asia/Muscat"
"8963d1","2026-01-26 14:40:02.000 Asia/Muscat","OMDB","2026-01-26 22:47:46.000 Asia/Muscat","","UAE1LJ  ","8.1","2.800000","","2026-01-26 04:00:00.000 Asia/Muscat"
"896657","2026-01-26 14:41:48.000 Asia/Muscat","","2026-01-26 14:57:19.000 Asia/Muscat","OMRK","A6HPY   ","0.3","","15.100000","2026-01-26 04:00:00.000 Asia/Muscat"
"4d2538","2026-01-26 14:42:41.000 Asia/Muscat","OMDW","2026-01-26 15:29:27.000 Asia/Muscat","OTBD","VJT539  ","0.8","0.100000","3.400000","2026-01-26 04:00:00.000 Asia/Muscat"
"896516","2026-01-26 14:43:03.000 Asia/Muscat","","2026-01-26 15:27:27.000 Asia/Muscat","OMDB","FDB2RK  ","0.7","","4.900000","2026-01-26 04:00:00.000 Asia/Muscat"
"4ca7c6","2026-01-26 14:43:19.000 Asia/Muscat","OMDB","2026-01-26 16:41:48.000 Asia/Muscat","","KZR206  ","2.0","2.600000","","2026-01-26 04:00:00.000 Asia/Muscat"
"896559","2026-01-26 14:44:26.000 Asia/Muscat","OMSJ","2026-01-26 15:41:56.000 Asia/Muscat","","ABY175  ","1.0","1.600000","","2026-01-26 04:00:00.000 Asia/Muscat"
"896121","2026-01-26 14:45:05.000 Asia/Muscat","OMDB","2026-01-26 19:05:43.000 Asia/Muscat","LTFM","UAE121  ","4.3","2.600000","19.200000","2026-01-26 04:00:00.000 Asia/Muscat"
"801768","2026-01-26 14:46:30.000 Asia/Muscat","VAJJ","2026-01-26 17:30:59.000 Asia/Muscat","OMDB","IGO94V  ","2.7","5.700000","5.400000","2026-01-26 04:00:00.000 Asia/Muscat"
"896334","2026-01-26 14:46:43.000 Asia/Muscat","","2026-01-26 15:22:49.000 Asia/Muscat","OMDB","FDB2AN  ","0.6","","4.800000","2026-01-26 04:00:00.000 Asia/Muscat"
"896522","2026-01-26 14:46:48.000 Asia/Muscat","","2026-01-26 15:13:25.000 Asia/Muscat","OMDW","EFC34I  ","0.4","","9.000000","2026-01-26 04:00:00.000 Asia/Muscat"
"040065","2026-01-26 14:47:00.000 Asia/Muscat","","2026-01-26 15:18:58.000 Asia/Muscat","OMDB","ETH602  ","0.5","","5.300000","2026-01-26 04:00:00.000 Asia/Muscat"
"8964af","2026-01-26 14:47:00.000 Asia/Muscat","OMDB","2026-01-26 22:02:59.000 Asia/Muscat","EGKK","UAE7TR  ","7.3","2.700000","0.900000","2026-01-26 04:00:00.000 Asia/Muscat"
"8963d0","2026-01-26 14:48:45.000 Asia/Muscat","OMDB","2026-01-26 22:33:11.000 Asia/Muscat","EIDW","UAE163  ","7.7","2.400000","1.800000","2026-01-26 04:00:00.000 Asia/Muscat"
"896382","2026-01-26 14:50:09.000 Asia/Muscat","OMSJ","2026-01-26 15:35:12.000 Asia/Muscat","OTHH","ABY130  ","0.8","1.600000","4.800000","2026-01-26 04:00:00.000 Asia/Muscat"
"408298","2026-01-26 14:50:39.000 Asia/Muscat","OMDB","2026-01-26 17:34:58.000 Asia/Muscat","VABB","SEJ060  ","2.7","1.100000","9.000000","2026-01-26 04:00:00.000 Asia/Muscat"
"4bca69","2026-01-26 14:52:09.000 Asia/Muscat","VTBD","2026-01-26 21:49:59.000 Asia/Muscat","OMDW","RHH085  ","7.0","3.900000","3.400000","2026-01-26 04:00:00.000 Asia/Muscat"
"8964ec","2026-01-26 14:52:30.000 Asia/Muscat","","2026-01-26 15:24:42.000 Asia/Muscat","OMDW","EFC65M  ","0.5","","7.700000","2026-01-26 04:00:00.000 Asia/Muscat"
"896118","2026-01-26 14:52:46.000 Asia/Muscat","OMDB","2026-01-26 15:45:56.000 Asia/Muscat","","UAE809  ","0.9","2.400000","","2026-01-26 04:00:00.000 Asia/Muscat"
"896195","2026-01-26 14:54:07.000 Asia/Muscat","OMDB","2026-01-27 05:00:59.000 Asia/Muscat","KJFK","UAE69R  ","14.1","3.000000","1.300000","2026-01-27 04:00:00.000 Asia/Muscat"
"8965f8","2026-01-26 14:54:19.000 Asia/Muscat","OMSJ","2026-01-26 15:59:57.000 Asia/Muscat","","ABY147  ","1.1","1.200000","","2026-01-26 04:00:00.000 Asia/Muscat"
"801778","2026-01-26 14:55:01.000 Asia/Muscat","VIDP","2026-01-26 18:43:27.000 Asia/Muscat","OMDB","IGO12W  ","3.8","3.200000","4.800000","2026-01-26 04:00:00.000 Asia/Muscat"
"8966e4","2026-01-26 14:55:23.000 Asia/Muscat","OMFJ","2026-01-26 15:11:13.000 Asia/Muscat","OMFJ","A6SSM   ","0.3","12.000000","7.200000","2026-01-26 04:00:00.000 Asia/Muscat"
"89611d","2026-01-26 14:56:39.000 Asia/Muscat","VAJJ","2026-01-26 17:39:29.000 Asia/Muscat","OMDB","UAE507  ","2.7","6.200000","5.400000","2026-01-26 04:00:00.000 Asia/Muscat"
"896471","2026-01-26 14:57:31.000 Asia/Muscat","OMDB","2026-01-26 22:10:56.000 Asia/Muscat","EGLL","UAE70M  ","7.2","2.200000","2.100000","2026-01-26 04:00:00.000 Asia/Muscat"
"801604","2026-01-26 14:58:40.000 Asia/Muscat","","2026-01-27 00:47:28.000 Asia/Muscat","OMRK","AXB124  ","9.8","","3.900000","2026-01-26 04:00:00.000 Asia/Muscat"
"8963da","2026-01-26 14:59:47.000 Asia/Muscat","OMDB","2026-01-26 21:53:22.000 Asia/Muscat","EGSS","UAE3YM  ","6.9","3.500000","2.300000","2026-01-26 04:00:00.000 Asia/Muscat"
"800b30","2026-01-26 15:00:44.000 Asia/Muscat","","2026-01-26 18:59:58.000 Asia/Muscat","OMDB","AXB191  ","4.0","","5.100000","2026-01-26 04:00:00.000 Asia/Muscat"
"896458","2026-01-26 15:01:01.000 Asia/Muscat","","2026-01-26 17:28:25.000 Asia/Muscat","OMDB","UAE71J  ","2.5","","5.700000","2026-01-26 04:00:00.000 Asia/Muscat"
"8963d2","2026-01-26 15:01:07.000 Asia/Muscat","OMDB","2026-01-26 22:59:46.000 Asia/Muscat","LPAR","UAE5M   ","8.0","2.500000","4.800000","2026-01-26 04:00:00.000 Asia/Muscat"
"780c2f","2026-01-26 15:02:14.000 Asia/Muscat","","2026-01-26 20:42:53.000 Asia/Muscat","OMDB","CSC3917 ","5.7","","4.200000","2026-01-26 04:00:00.000 Asia/Muscat"
"896484","2026-01-26 15:02:31.000 Asia/Muscat","OMDB","2026-01-26 22:25:28.000 Asia/Muscat","EGCC","UAE19   ","7.4","2.400000","2.200000","2026-01-26 04:00:00.000 Asia/Muscat"
"780d92","2026-01-26 15:03:04.000 Asia/Muscat","","2026-01-26 20:53:24.000 Asia/Muscat","OMDB","CES705  ","5.8","","4.800000","2026-01-26 04:00:00.000 Asia/Muscat"
"06a1e2","2026-01-26 15:03:09.000 Asia/Muscat","OTHH","2026-01-26 15:49:41.000 Asia/Muscat","OMSJ","QTR1036 ","0.8","2.400000","2.200000","2026-01-26 04:00:00.000 Asia/Muscat"
"70afb9","2026-01-26 15:03:15.000 Asia/Muscat","VTBS","2026-01-27 02:38:03.000 Asia/Muscat","OMDB","RNA229  ","11.6","2.400000","5.700000","2026-01-26 04:00:00.000 Asia/Muscat"
"896314","2026-01-26 15:04:21.000 Asia/Muscat","OMDB","2026-01-26 22:39:56.000 Asia/Muscat","LEMD","UAE143  ","7.6","2.300000","2.900000","2026-01-26 04:00:00.000 Asia/Muscat"
"896515","2026-01-26 15:05:31.000 Asia/Muscat","LLBG","2026-01-26 17:34:53.000 Asia/Muscat","OMDB","FDB1212 ","2.5","0.600000","4.800000","2026-01-26 04:00:00.000 Asia/Muscat"
"8965c3","2026-01-26 15:06:19.000 Asia/Muscat","OMDB","2026-01-26 15:25:51.000 Asia/Muscat","","FDB2AP  ","0.3","2.200000","","2026-01-26 04:00:00.000 Asia/Muscat"
"8003b3","2026-01-26 15:07:13.000 Asia/Muscat","OMSJ","2026-01-26 18:41:17.000 Asia/Muscat","VOTV","AXB546  ","3.6","1.700000","7.000000","2026-01-26 04:00:00.000 Asia/Muscat"
"89647d","2026-01-26 15:07:25.000 Asia/Muscat","YSSY","2026-01-27 05:04:53.000 Asia/Muscat","OMDB","UAE5CL  ","14.0","1.000000","4.600000","2026-01-27 04:00:00.000 Asia/Muscat"
"4cad30","2026-01-26 15:07:34.000 Asia/Muscat","OMDB","2026-01-26 17:05:52.000 Asia/Muscat","","KZR898  ","2.0","1.700000","","2026-01-26 04:00:00.000 Asia/Muscat"
"896478","2026-01-26 15:09:00.000 Asia/Muscat","OMDB","2026-01-26 21:33:52.000 Asia/Muscat","EDDL","UAE33Y  ","6.4","2.800000","2.100000","2026-01-26 04:00:00.000 Asia/Muscat"
"5003df","2026-01-26 15:09:46.000 Asia/Muscat","LIRA","2026-01-26 19:42:47.000 Asia/Muscat","OMDW","SMB355  ","4.6","1.100000","6.500000","2026-01-26 04:00:00.000 Asia/Muscat"
"89655d","2026-01-26 15:10:22.000 Asia/Muscat","OMDB","2026-01-26 16:12:17.000 Asia/Muscat","","UAE903  ","1.0","2.300000","","2026-01-26 04:00:00.000 Asia/Muscat"
"896666","2026-01-26 15:10:30.000 Asia/Muscat","OMUQ","2026-01-26 15:36:00.000 Asia/Muscat","OMRK","A6KWB   ","0.4","14.800000","15.700000","2026-01-26 04:00:00.000 Asia/Muscat"
"896614","2026-01-26 15:11:12.000 Asia/Muscat","EHAM","2026-01-26 21:16:18.000 Asia/Muscat","OMDW","UAE21U  ","6.1","1.300000","6.000000","2026-01-26 04:00:00.000 Asia/Muscat"
"89661f","2026-01-26 15:12:13.000 Asia/Muscat","OMDB","2026-01-26 16:13:49.000 Asia/Muscat","","UAE857  ","1.0","1.300000","","2026-01-26 04:00:00.000 Asia/Muscat"
"706133","2026-01-26 15:13:00.000 Asia/Muscat","","2026-01-26 16:01:29.000 Asia/Muscat","OMDB","JZR123  ","0.8","","5.700000","2026-01-26 04:00:00.000 Asia/Muscat"
"89630f","2026-01-26 15:13:33.000 Asia/Muscat","OMDB","2026-01-26 17:33:54.000 Asia/Muscat","","UAE528  ","2.3","2.400000","","2026-01-26 04:00:00.000 Asia/Muscat"
"896615","2026-01-26 15:13:56.000 Asia/Muscat","","2026-01-27 05:33:50.000 Asia/Muscat","OMDW","UAE9920 ","14.3","","3.000000","2026-01-27 04:00:00.000 Asia/Muscat"
"8965d3","2026-01-26 15:14:51.000 Asia/Muscat","VIDP","2026-01-26 18:48:58.000 Asia/Muscat","OMDB","FDB442  ","3.6","3.400000","4.800000","2026-01-26 04:00:00.000 Asia/Muscat"
"896504","2026-01-26 15:16:34.000 Asia/Muscat","","2026-01-26 16:09:18.000 Asia/Muscat","OMSJ","ABY196  ","0.9","","2.500000","2026-01-26 04:00:00.000 Asia/Muscat"
"896c3d","2026-01-26 15:16:40.000 Asia/Muscat","","2026-01-26 15:33:49.000 Asia/Muscat","OMDB","UAF312  ","0.3","","7.500000","2026-01-26 04:00:00.000 Asia/Muscat"
"89639d","2026-01-26 15:17:03.000 Asia/Muscat","YBBN","2026-01-27 05:07:56.000 Asia/Muscat","OMDB","UAE75T  ","13.8","2.000000","4.700000","2026-01-27 04:00:00.000 Asia/Muscat"
"760a07","2026-01-26 15:17:23.000 Asia/Muscat","OMDB","2026-01-26 17:17:17.000 Asia/Muscat","","SIF785  ","2.0","1.500000","","2026-01-26 04:00:00.000 Asia/Muscat"
"8005f4","2026-01-26 15:17:33.000 Asia/Muscat","VIDP","2026-01-26 18:57:24.000 Asia/Muscat","OMDB","AIC915  ","3.7","3.400000","6.800000","2026-01-26 04:00:00.000 Asia/Muscat"
"896120","2026-01-26 15:18:54.000 Asia/Muscat","OMDB","2026-01-26 22:38:36.000 Asia/Muscat","EGBB","UAE39K  ","7.3","2.400000","2.300000","2026-01-26 04:00:00.000 Asia/Muscat"
"8965cd","2026-01-26 15:21:00.000 Asia/Muscat","OMDB","2026-01-26 18:36:19.000 Asia/Muscat","LLBG","FDB1125 ","3.3","2.700000","2.900000","2026-01-26 04:00:00.000 Asia/Muscat"
"896620","2026-01-26 15:21:56.000 Asia/Muscat","OMDB","2026-01-26 22:58:13.000 Asia/Muscat","EGPH","UAE2AY  ","7.6","2.400000","0.300000","2026-01-26 04:00:00.000 Asia/Muscat"
"89669a","2026-01-26 15:22:53.000 Asia/Muscat","LGAV","2026-01-26 19:00:39.000 Asia/Muscat","OMAA","ETD96B  ","3.6","8.600000","14.500000","2026-01-26 04:00:00.000 Asia/Muscat"
"4bb143","2026-01-26 15:23:31.000 Asia/Muscat","OMDB","2026-01-26 19:48:47.000 Asia/Muscat","LTFM","THY2PE  ","4.4","2.900000","21.400000","2026-01-26 04:00:00.000 Asia/Muscat"
"896587","2026-01-26 15:23:45.000 Asia/Muscat","OMSJ","2026-01-26 16:25:22.000 Asia/Muscat","","ABY181  ","1.0","1.700000","","2026-01-26 04:00:00.000 Asia/Muscat"
"8965b6","2026-01-26 15:23:45.000 Asia/Muscat","","2026-01-26 20:16:52.000 Asia/Muscat","OMDB","FDB93Q  ","4.9","","4.500000","2026-01-26 04:00:00.000 Asia/Muscat"
